SFE_1	SFE_2	name	type_1	type_2	int_type	support_1	support_2	freq_1	freq_2	overlap	max_overlap	freq_overlap	r_overlap	r_freq_overlap	diff_overlap	abs_diff_overlap	direction	wMI_stat	wMI_p.value	ME_p.value	E.r.wMI_stat	MI_diff	wMI_p.value_FDR	select_score_good_cancer_cell_2017_criterion_1	select_score
IGF1R	ARAF	IGF1R - ARAF	MUTATION	MUTATION	MUTATION - MUTATION	53	60	0.015086820381440364	0.017079419299743808	2	53	0.03773584905660377	1.801	0.033981132075471696	0.19900000000000007	0.19900000000000007	CO	0.001319618163016345	0.73	0.52	0.003357589608349698	-0.002037971445333353	FALSE	FALSE	NA
IGF1R	IL7R	IGF1R - IL7R	MUTATION	MUTATION	MUTATION - MUTATION	53	82	0.015086820381440364	0.023341873042983206	4	53	0.07547169811320754	2.454	0.04630188679245283	1.5459999999999998	1.5459999999999998	CO	2.741903900764786e-4	0.913	0.22	0.004783349687967675	-0.0045091592978911965	FALSE	FALSE	-0.0011074038733134095
IGF1R	ESR1	IGF1R - ESR1	MUTATION	MUTATION	MUTATION - MUTATION	53	53	0.015086820381440364	0.015086820381440364	5	53	0.09433962264150944	1.678	0.03166037735849057	3.322	3.322	CO	4.8650269779915156e-4	0.798	0.036	0.0028303523820871757	-0.002343849684288024	FALSE	FALSE	2.50018225299316e-4
IGF1R	NOTCH3	IGF1R - NOTCH3	MUTATION	MUTATION	MUTATION - MUTATION	53	119	0.015086820381440364	0.03387418161115855	7	53	0.1320754716981132	3.643	0.06873584905660376	3.357	3.357	CO	1.7794961211015092e-5	1	0.077	0.003906301578597171	-0.003888506617386156	FALSE	FALSE	-5.44067922108696e-4
IGF1R	BRD4	IGF1R - BRD4	MUTATION	MUTATION	MUTATION - MUTATION	53	51	0.015086820381440364	0.014517506404782237	4	51	0.0784313725490196	1.593	0.03123529411764706	2.407	2.407	CO	6.828359939436979e-5	1	0.064	0.002620043726085819	-0.002551760126691449	FALSE	FALSE	-1.8492072193636343e-4
IGF1R	TP63	IGF1R - TP63	MUTATION	MUTATION	MUTATION - MUTATION	53	70	0.015086820381440364	0.019925989183034443	3	53	0.05660377358490566	2.112	0.03984905660377359	0.8879999999999999	0.8879999999999999	CO	6.263362802648165e-4	0.848	0.354	0.004056024992165119	-0.0034296887119003028	FALSE	FALSE	NA
IGF1R	INPP4B	IGF1R - INPP4B	MUTATION	MUTATION	MUTATION - MUTATION	53	115	0.015086820381440364	0.0327355536578423	8	53	0.1509433962264151	3.395	0.06405660377358491	4.605	4.605	CO	3.072345979998614e-4	0.898	0.017	0.0037661617306634643	-0.003458927132663603	FALSE	FALSE	1.468210733305109e-4
IGF1R	MDC1	IGF1R - MDC1	MUTATION	MUTATION	MUTATION - MUTATION	53	84	0.015086820381440364	0.02391118701964133	3	53	0.05660377358490566	2.462	0.046452830188679246	0.5379999999999998	0.5379999999999998	CO	0.0011074156551505454	0.774	0.456	0.004903419085911576	-0.00379600343076103	FALSE	FALSE	NA
IGF1R	ARID1A	IGF1R - ARID1A	MUTATION	MUTATION	MUTATION - MUTATION	53	259	0.015086820381440364	0.07372615997722744	12	53	0.22641509433962265	7.108	0.1341132075471698	4.892	4.892	CO	3.3468921328477785e-4	0.625	0.044	0.0017205325501920554	-0.0013858433369072776	FALSE	FALSE	-2.589523368689498e-5
IGF1R	POLE	IGF1R - POLE	MUTATION	MUTATION	MUTATION - MUTATION	53	127	0.015086820381440364	0.03615143751779106	6	53	0.11320754716981132	3.771	0.07115094339622641	2.229	2.229	CO	1.1217003590946462e-4	0.966	0.155	0.002431069795762242	-0.002318899759852777	FALSE	FALSE	8.802111519363386e-4
IGF1R	NOTCH2	IGF1R - NOTCH2	MUTATION	MUTATION	MUTATION - MUTATION	53	104	0.015086820381440364	0.0296043267862226	5	53	0.09433962264150944	3.151	0.059452830188679244	1.8490000000000002	1.8490000000000002	CO	1.918394111037336e-4	0.934	0.208	0.0033742628464900615	-0.003182423435386328	FALSE	FALSE	4.181305396839502e-4
IGF1R	DIS3	IGF1R - DIS3	MUTATION	MUTATION	MUTATION - MUTATION	53	63	0.015086820381440364	0.017933390264730998	1	53	0.018867924528301886	1.925	0.03632075471698113	-0.925	0.925	ME	0.003571047215120471	0.415	0.415	0.003571047215120471	0	FALSE	FALSE	NA
IGF1R	BRCA1	IGF1R - BRCA1	MUTATION	MUTATION	MUTATION - MUTATION	53	92	0.015086820381440364	0.02618844292627384	5	53	0.09433962264150944	2.823	0.053264150943396225	2.177	2.177	CO	6.215750977162093e-5	0.958	0.162	0.0028849779111785323	-0.0028228204014069114	FALSE	FALSE	5.68574248438991e-4
IGF1R	KDM6A	IGF1R - KDM6A	MUTATION	MUTATION	MUTATION - MUTATION	53	57	0.015086820381440364	0.016225448334756618	4	53	0.07547169811320754	1.755	0.03311320754716981	2.245	2.245	CO	3.7507764021893486e-6	1	0.111	0.0031384711451403757	-0.0031347203687381864	FALSE	FALSE	-4.5393831998970593e-4
IGF1R	KMT2A	IGF1R - KMT2A	MUTATION	MUTATION	MUTATION - MUTATION	53	107	0.015086820381440364	0.03045829775120979	4	53	0.07547169811320754	3.212	0.060603773584905665	0.7879999999999998	0.7879999999999998	CO	8.261728072853081e-4	0.8	0.398	0.0034946294333315087	-0.0026684566260462006	FALSE	FALSE	NA
IGF1R	MSH2	IGF1R - MSH2	MUTATION	MUTATION	MUTATION - MUTATION	53	52	0.015086820381440364	0.0148021633931113	2	52	0.038461538461538464	1.568	0.030153846153846156	0.43199999999999994	0.43199999999999994	CO	8.871947839988459e-4	0.797	0.468	0.0027247410868262434	-0.0018375463028273975	FALSE	FALSE	NA
IGF1R	RASA1	IGF1R - RASA1	MUTATION	MUTATION	MUTATION - MUTATION	53	96	0.015086820381440364	0.027327070879590094	2	53	0.03773584905660377	2.951	0.05567924528301887	-0.9510000000000001	0.9510000000000001	ME	0.0030578589643380782	0.425	0.425	0.0030578589643380782	0	FALSE	FALSE	NA
IGF1R	ROS1	IGF1R - ROS1	MUTATION	MUTATION	MUTATION - MUTATION	53	106	0.015086820381440364	0.03017364076288073	3	53	0.05660377358490566	3.261	0.06152830188679245	-0.2610000000000001	0.2610000000000001	ME	0.0018381839836797975	0.588	0.587	0.00345900520704695	-0.0016208212233671526	FALSE	FALSE	NA
IGF1R	PIK3C3	IGF1R - PIK3C3	MUTATION	MUTATION	MUTATION - MUTATION	53	74	0.015086820381440364	0.0210646171363507	2	53	0.03773584905660377	2.223	0.04194339622641509	-0.22299999999999986	0.22299999999999986	ME	0.002045306273862235	0.619	0.618	0.004309001623970077	-0.0022636953501078416	FALSE	FALSE	NA
IGF1R	SF3B1	IGF1R - SF3B1	MUTATION	MUTATION	MUTATION - MUTATION	53	82	0.015086820381440364	0.023341873042983206	2	53	0.03773584905660377	2.482	0.04683018867924529	-0.4820000000000002	0.4820000000000002	ME	0.0024338104254997273	0.542	0.542	0.004783349687967675	-0.002349539262467948	FALSE	FALSE	NA
IGF1R	SMO	IGF1R - SMO	MUTATION	MUTATION	MUTATION - MUTATION	53	72	0.015086820381440364	0.02049530315969257	4	53	0.07547169811320754	2.285	0.04311320754716982	1.7149999999999999	1.7149999999999999	CO	1.0225150182818776e-4	0.944	0.189	0.004176644387553052	-0.004074392885724865	FALSE	FALSE	-7.781089995237302e-4
IGF1R	MAX	IGF1R - MAX	MUTATION	MUTATION	MUTATION - MUTATION	53	54	0.015086820381440364	0.015371477369769428	1	53	0.018867924528301886	1.69	0.03188679245283019	-0.69	0.69	ME	0.002902464066370347	0.496	0.496	0.002902464066370347	0	FALSE	FALSE	NA
IGF1R	MYOD1	IGF1R - MYOD1	MUTATION	MUTATION	MUTATION - MUTATION	53	54	0.015086820381440364	0.015371477369769428	5	53	0.09433962264150944	1.699	0.03205660377358491	3.301	3.301	CO	4.419151121049514e-4	0.793	0.031	0.002902464066370347	-0.0024605489542653958	FALSE	FALSE	1.3217915692035218e-4
IGF1R	PARK2	IGF1R - PARK2	MUTATION	MUTATION	MUTATION - MUTATION	53	65	0.015086820381440364	0.018502704241389126	6	53	0.11320754716981132	1.901	0.035867924528301884	4.099	4.099	CO	6.314074805857661e-4	0.702	0.012	0.003714613455883642	-0.0030832059752978758	FALSE	FALSE	-1.1490332017234942e-4
IGF1R	EP300	IGF1R - EP300	MUTATION	MUTATION	MUTATION - MUTATION	53	97	0.015086820381440364	0.027611727867919156	4	53	0.07547169811320754	2.903	0.05477358490566038	1.097	1.097	CO	5.952406094482665e-4	0.859	0.327	0.003097237579771761	-0.0025019969703234946	FALSE	FALSE	9.175204245457277e-4
IGF1R	IKZF1	IGF1R - IKZF1	MUTATION	MUTATION	MUTATION - MUTATION	53	80	0.015086820381440364	0.02277255906632508	4	53	0.07547169811320754	2.485	0.04688679245283019	1.5150000000000001	1.5150000000000001	CO	2.3734359032040464e-4	0.908	0.242	0.004676338879788633	-0.004438995289468228	FALSE	FALSE	-0.0012287691034651535
IGF1R	NTRK2	IGF1R - NTRK2	MUTATION	MUTATION	MUTATION - MUTATION	53	62	0.015086820381440364	0.017648733276401936	2	53	0.03773584905660377	1.896	0.03577358490566038	0.10400000000000009	0.10400000000000009	CO	0.0014265219200146895	0.716	0.586	0.0035048312897326683	-0.002078309369717979	FALSE	FALSE	NA
IGF1R	PIK3R1	IGF1R - PIK3R1	MUTATION	MUTATION	MUTATION - MUTATION	53	53	0.015086820381440364	0.015086820381440364	3	53	0.05660377358490566	1.649	0.031113207547169813	1.351	1.351	CO	1.3535713039947161e-4	0.948	0.237	0.0028303523820871757	-0.002694995251687704	FALSE	FALSE	-3.6084300932059254e-4
IGF1R	DNMT3A	IGF1R - DNMT3A	MUTATION	MUTATION	MUTATION - MUTATION	53	76	0.015086820381440364	0.021633931113008823	2	53	0.03773584905660377	2.356	0.044452830188679245	-0.35599999999999987	0.35599999999999987	ME	0.0021393292908712946	0.566	0.566	0.0044240475310213245	-0.00228471824015003	FALSE	FALSE	NA
IGF1R	ERCC5	IGF1R - ERCC5	MUTATION	MUTATION	MUTATION - MUTATION	53	67	0.015086820381440364	0.019072018218047253	3	53	0.05660377358490566	1.987	0.03749056603773585	1.013	1.013	CO	5.235337961000397e-4	0.881	0.321	0.003842115894983178	-0.0033185820988831383	FALSE	FALSE	-1.0958035349912429e-4
IGF1R	ASXL2	IGF1R - ASXL2	MUTATION	MUTATION	MUTATION - MUTATION	53	60	0.015086820381440364	0.017079419299743808	5	53	0.09433962264150944	1.903	0.03590566037735849	3.097	3.097	CO	2.2541274714343862e-4	0.917	0.039	0.003357589608349698	-0.0031321768612062595	FALSE	FALSE	-4.3348296212118476e-4
IGF1R	DICER1	IGF1R - DICER1	MUTATION	MUTATION	MUTATION - MUTATION	53	84	0.015086820381440364	0.02391118701964133	5	53	0.09433962264150944	2.546	0.0480377358490566	2.454	2.454	CO	1.0968777776787508e-5	1	0.103	0.004903419085911576	-0.004892450308134788	FALSE	FALSE	-0.0015432417710575135
IGF1R	TGFBR2	IGF1R - TGFBR2	MUTATION	MUTATION	MUTATION - MUTATION	53	52	0.015086820381440364	0.0148021633931113	4	52	0.07692307692307693	1.667	0.03205769230769231	2.333	2.333	CO	4.946848023473782e-5	1	0.08	0.0027247410868262434	-0.0026752726065915056	FALSE	FALSE	-1.2174886995479759e-4
IGF1R	PALB2	IGF1R - PALB2	MUTATION	MUTATION	MUTATION - MUTATION	53	57	0.015086820381440364	0.016225448334756618	2	53	0.03773584905660377	1.78	0.03358490566037736	0.21999999999999997	0.21999999999999997	CO	0.0011633694201311218	0.755	0.557	0.0031384711451403757	-0.001975101725009254	FALSE	FALSE	NA
IGF1R	RICTOR	IGF1R - RICTOR	MUTATION	MUTATION	MUTATION - MUTATION	53	61	0.015086820381440364	0.017364076288072874	5	53	0.09433962264150944	1.936	0.03652830188679245	3.064	3.064	CO	1.9922551677598044e-4	0.924	0.039	0.0034251409650509768	-0.0032259154482749963	FALSE	FALSE	-5.435740475748909e-4
IGF1R	PDGFRB	IGF1R - PDGFRB	MUTATION	MUTATION	MUTATION - MUTATION	53	83	0.015086820381440364	0.02362653003131227	2	53	0.03773584905660377	2.566	0.04841509433962264	-0.5659999999999998	0.5659999999999998	ME	0.002478375744929484	0.508	0.508	0.004835831529757084	-0.0023574557848276	FALSE	FALSE	NA
IGF1R	RECQL4	IGF1R - RECQL4	MUTATION	MUTATION	MUTATION - MUTATION	53	61	0.015086820381440364	0.017364076288072874	2	53	0.03773584905660377	1.907	0.0359811320754717	0.09299999999999997	0.09299999999999997	CO	0.0013693390722286924	0.717	0.564	0.0034251409650509768	-0.0020558018928222843	FALSE	FALSE	NA
IGF1R	PTEN	IGF1R - PTEN	MUTATION	MUTATION	MUTATION - MUTATION	53	129	0.015086820381440364	0.036720751494449186	2	53	0.03773584905660377	3.833	0.07232075471698114	-1.8330000000000002	1.8330000000000002	ME	0.004200179460040476	0.251	0.251	0.004200179460040476	0	FALSE	FALSE	-0.00287983252249976
IGF1R	PMS1	IGF1R - PMS1	MUTATION	MUTATION	MUTATION - MUTATION	53	51	0.015086820381440364	0.014517506404782237	1	51	0.0196078431372549	1.574	0.030862745098039216	-0.5740000000000001	0.5740000000000001	ME	0.002620043726085819	0.537	0.537	0.002620043726085819	0	FALSE	FALSE	NA
IGF1R	INPP4A	IGF1R - INPP4A	MUTATION	MUTATION	MUTATION - MUTATION	53	52	0.015086820381440364	0.0148021633931113	3	52	0.057692307692307696	1.665	0.03201923076923077	1.335	1.335	CO	1.0980830526946539e-4	0.933	0.23	0.0027247410868262434	-0.002614932781556778	FALSE	FALSE	-1.4508923634704718e-4
IGF1R	BTK	IGF1R - BTK	MUTATION	MUTATION	MUTATION - MUTATION	53	59	0.015086820381440364	0.016794762311414746	3	53	0.05660377358490566	1.863	0.03515094339622642	1.137	1.137	CO	2.825596570587008e-4	0.897	0.279	0.0032769370155707467	-0.002994377358512046	FALSE	FALSE	-3.769999394491111e-4
IGF1R	U2AF1	IGF1R - U2AF1	MUTATION	MUTATION	MUTATION - MUTATION	53	76	0.015086820381440364	0.021633931113008823	0	53	0	2.279	0.043	-2.279	2.279	ME	0.009180467101850665	0.095	0.095	0.0044240475310213245	0.00475641957082934	FALSE	FALSE	0.0013994469697604938
IGF1R	WT1	IGF1R - WT1	MUTATION	MUTATION	MUTATION - MUTATION	53	66	0.015086820381440364	0.018787361229718188	4	53	0.07547169811320754	2.004	0.03781132075471698	1.996	1.996	CO	3.222815142017721e-5	1	0.14	0.0037787360672233983	-0.003746507915803221	FALSE	FALSE	-7.501832183069489e-4
IGF1R	SOX17	IGF1R - SOX17	MUTATION	MUTATION	MUTATION - MUTATION	53	59	0.015086820381440364	0.016794762311414746	1	53	0.018867924528301886	1.88	0.035471698113207543	-0.8799999999999999	0.8799999999999999	ME	0.0032769370155707467	0.421	0.421	0.0032769370155707467	0	FALSE	FALSE	NA
IGF1R	CDK12	IGF1R - CDK12	MUTATION	MUTATION	MUTATION - MUTATION	53	57	0.015086820381440364	0.016225448334756618	2	53	0.03773584905660377	1.761	0.03322641509433962	0.2390000000000001	0.2390000000000001	CO	0.0011633694201311218	0.757	0.541	0.0031384711451403757	-0.001975101725009254	FALSE	FALSE	NA
IGF1R	MGA	IGF1R - MGA	MUTATION	MUTATION	MUTATION - MUTATION	53	173	0.015086820381440364	0.04924565898092798	7	53	0.1320754716981132	5.072	0.09569811320754718	1.928	1.928	CO	1.4678327974726457e-4	0.918	0.24	0.0020431514039368492	-0.0018963681241895847	FALSE	FALSE	7.118725618598013e-4
IGF1R	NKX2-1	IGF1R - NKX2-1	MUTATION	MUTATION	MUTATION - MUTATION	53	65	0.015086820381440364	0.018502704241389126	0	53	0	1.846	0.03483018867924528	-1.846	1.846	ME	0.00841494116188779	0.143	0.143	0.003714613455883642	0.004700327706004148	FALSE	FALSE	9.9728966991583e-4
IGF1R	TGFBR1	IGF1R - TGFBR1	MUTATION	MUTATION	MUTATION - MUTATION	53	51	0.015086820381440364	0.014517506404782237	0	51	0	1.594	0.031254901960784315	-1.594	1.594	ME	0.00709788409886436	0.174	0.174	0.002620043726085819	0.004477840372778541	FALSE	FALSE	0.001982713545002122
IGF1R	AMER1	IGF1R - AMER1	MUTATION	MUTATION	MUTATION - MUTATION	53	128	0.015086820381440364	0.03643609450612013	4	53	0.07547169811320754	3.761	0.0709622641509434	0.23899999999999988	0.23899999999999988	CO	0.0012855472934427126	0.688	0.536	0.004172287557076493	-0.0028867402636337802	FALSE	FALSE	NA
IGF1R	ZFHX3	IGF1R - ZFHX3	MUTATION	MUTATION	MUTATION - MUTATION	53	157	0.015086820381440364	0.04469114716766297	6	53	0.11320754716981132	4.602	0.08683018867924529	1.3979999999999997	1.3979999999999997	CO	3.6973401577000686e-4	0.842	0.324	0.003067066435779253	-0.0026973324200092463	FALSE	FALSE	3.421773243634253e-4
IGF1R	PLCG2	IGF1R - PLCG2	MUTATION	MUTATION	MUTATION - MUTATION	53	54	0.015086820381440364	0.015371477369769428	2	53	0.03773584905660377	1.645	0.031037735849056603	0.355	0.355	CO	0.0010022022113381213	0.77	0.5	0.002902464066370347	-0.0019002618550322259	FALSE	FALSE	NA
IGF1R	EPHA7	IGF1R - EPHA7	MUTATION	MUTATION	MUTATION - MUTATION	53	122	0.015086820381440364	0.03472815257614575	1	53	0.018867924528301886	3.677	0.06937735849056603	-2.677	2.677	ME	0.006526264203762455	0.119	0.119	0.003998015266081567	0.002528248937680888	FALSE	FALSE	0.0012821509637156276
IGF1R	GLI1	IGF1R - GLI1	MUTATION	MUTATION	MUTATION - MUTATION	53	98	0.015086820381440364	0.02789638485624822	6	53	0.11320754716981132	2.961	0.05586792452830188	3.039	3.039	CO	4.431924532866116e-6	1	0.074	0.0031362237476608157	-0.0031317918231279496	FALSE	FALSE	4.3335137625496046e-4
IGF1R	POLD1	IGF1R - POLD1	MUTATION	MUTATION	MUTATION - MUTATION	53	56	0.015086820381440364	0.015940791346427556	3	53	0.05660377358490566	1.731	0.03266037735849057	1.269	1.269	CO	2.0445953750158896e-4	0.936	0.246	0.0030563341455819293	-0.0028518746080803403	FALSE	FALSE	-8.669371223044009e-5
IGF1R	PGR	IGF1R - PGR	MUTATION	MUTATION	MUTATION - MUTATION	53	83	0.015086820381440364	0.02362653003131227	5	53	0.09433962264150944	2.514	0.04743396226415094	2.486	2.486	CO	6.886038084519264e-6	1	0.112	0.004835831529757084	-0.004828945491672565	FALSE	FALSE	-0.001194438520550827
IGF1R	INHBA	IGF1R - INHBA	MUTATION	MUTATION	MUTATION - MUTATION	53	80	0.015086820381440364	0.02277255906632508	2	53	0.03773584905660377	2.415	0.04556603773584906	-0.41500000000000004	0.41500000000000004	ME	0.0023435645305524555	0.569	0.566	0.004676338879788633	-0.0023327743492361774	FALSE	FALSE	NA
IGF1R	ANKRD11	IGF1R - ANKRD11	MUTATION	MUTATION	MUTATION - MUTATION	53	67	0.015086820381440364	0.019072018218047253	1	53	0.018867924528301886	1.969	0.03715094339622642	-0.9690000000000001	0.9690000000000001	ME	0.003842115894983178	0.401	0.401	0.003842115894983178	0	FALSE	FALSE	NA
IGF1R	KMT2B	IGF1R - KMT2B	MUTATION	MUTATION	MUTATION - MUTATION	53	66	0.015086820381440364	0.018787361229718188	3	53	0.05660377358490566	2.049	0.038660377358490566	0.9510000000000001	0.9510000000000001	CO	4.930358101200016e-4	0.858	0.339	0.0037787360672233983	-0.0032857002571033966	FALSE	FALSE	NA
IGF1R	PREX2	IGF1R - PREX2	MUTATION	MUTATION	MUTATION - MUTATION	53	94	0.015086820381440364	0.026757756902931966	1	53	0.018867924528301886	2.908	0.05486792452830189	-1.908	1.908	ME	0.005419677860597549	0.202	0.202	0.0029779210263979894	0.00244175683419956	FALSE	FALSE	-4.68996155234543e-4
IGF1R	DROSHA	IGF1R - DROSHA	MUTATION	MUTATION	MUTATION - MUTATION	53	53	0.015086820381440364	0.015086820381440364	1	53	0.018867924528301886	1.66	0.03132075471698113	-0.6599999999999999	0.6599999999999999	ME	0.0028303523820871757	0.496	0.496	0.0028303523820871757	0	FALSE	FALSE	NA
BCOR	FLT3	BCOR - FLT3	MUTATION	MUTATION	MUTATION - MUTATION	123	76	0.035012809564474806	0.021633931113008823	8	76	0.10526315789473684	5.168	0.068	2.832	2.832	CO	2.9765418679950084e-4	0.939	0.141	0.0038537374135396707	-0.00355608322674017	FALSE	FALSE	5.332116526909883e-4
BCOR	APC	BCOR - APC	MUTATION	MUTATION	MUTATION - MUTATION	123	148	0.035012809564474806	0.0421292342727014	8	123	0.06504065040650407	9.775	0.07947154471544715	-1.7750000000000004	1.7750000000000004	ME	0.0056424671289139194	0.358	0.358	0.0056424671289139194	0	FALSE	FALSE	-4.4760390342349414e-4
BCOR	ARID1B	BCOR - ARID1B	MUTATION	MUTATION	MUTATION - MUTATION	123	105	0.035012809564474806	0.029888983774551667	5	105	0.047619047619047616	6.993	0.0666	-1.9930000000000003	1.9930000000000003	ME	0.006338361478481325	0.286	0.286	0.006338361478481325	0	FALSE	FALSE	4.18054019244348e-6
BCOR	CARD11	BCOR - CARD11	MUTATION	MUTATION	MUTATION - MUTATION	123	123	0.035012809564474806	0.035012809564474806	10	123	0.08130081300813008	8.181	0.06651219512195121	1.8190000000000008	1.8190000000000008	CO	0.0022822076662425417	0.814	0.306	0.007298046085951082	-0.00501583841970854	FALSE	FALSE	-6.515201882360433e-4
BCOR	INSR	BCOR - INSR	MUTATION	MUTATION	MUTATION - MUTATION	123	52	0.035012809564474806	0.0148021633931113	5	52	0.09615384615384616	3.612	0.06946153846153846	1.388	1.388	CO	3.9999399212642395e-4	0.872	0.266	0.0038720494895772006	-0.0034720554974507767	FALSE	FALSE	-1.0015068742349463e-4
BCOR	ARAF	BCOR - ARAF	MUTATION	MUTATION	MUTATION - MUTATION	123	60	0.035012809564474806	0.017079419299743808	4	60	0.06666666666666667	4.115	0.06858333333333334	-0.11500000000000021	0.11500000000000021	ME	0.0018880124697853162	0.588	0.588	0.0032462852651797824	-0.0013582727953944662	FALSE	FALSE	NA
BCOR	IL7R	BCOR - IL7R	MUTATION	MUTATION	MUTATION - MUTATION	123	82	0.035012809564474806	0.023341873042983206	8	82	0.0975609756097561	5.646	0.06885365853658537	2.354	2.354	CO	5.919895473127657e-4	0.884	0.201	0.004688508723240892	-0.004096519175928126	FALSE	FALSE	2.6807072527442334e-4
BCOR	ESR1	BCOR - ESR1	MUTATION	MUTATION	MUTATION - MUTATION	123	53	0.035012809564474806	0.015086820381440364	3	53	0.05660377358490566	3.697	0.06975471698113207	-0.6970000000000001	0.6970000000000001	ME	0.002327364783045738	0.497	0.497	0.004027898876451275	-0.0017005340934055369	FALSE	FALSE	NA
BCOR	NOTCH3	BCOR - NOTCH3	MUTATION	MUTATION	MUTATION - MUTATION	123	119	0.035012809564474806	0.03387418161115855	10	119	0.08403361344537816	7.857	0.06602521008403361	2.143	2.143	CO	0.0019341491953054346	0.839	0.248	0.006704547719997955	-0.004770398524692521	FALSE	FALSE	-4.6311301713147264e-4
BCOR	BRD4	BCOR - BRD4	MUTATION	MUTATION	MUTATION - MUTATION	123	51	0.035012809564474806	0.014517506404782237	1	51	0.0196078431372549	3.436	0.06737254901960785	-2.436	2.436	ME	0.006183344915649647	0.125	0.125	0.0037176066628135107	0.002465738252836136	FALSE	FALSE	0.0027103430524754043
BCOR	TP63	BCOR - TP63	MUTATION	MUTATION	MUTATION - MUTATION	123	70	0.035012809564474806	0.019925989183034443	4	70	0.05714285714285714	4.782	0.06831428571428572	-0.782	0.782	ME	0.003068016311011501	0.474	0.474	0.004689973651556434	-0.0016219573405449328	FALSE	FALSE	NA
BCOR	INPP4B	BCOR - INPP4B	MUTATION	MUTATION	MUTATION - MUTATION	123	115	0.035012809564474806	0.0327355536578423	5	115	0.043478260869565216	7.752	0.06740869565217392	-2.752	2.752	ME	0.007875924313149762	0.208	0.208	0.006126349370607187	0.0017495749425425755	FALSE	FALSE	0.001457002223118801
BCOR	MDC1	BCOR - MDC1	MUTATION	MUTATION	MUTATION - MUTATION	123	84	0.035012809564474806	0.02391118701964133	10	84	0.11904761904761904	5.629	0.06701190476190476	4.371	4.371	CO	4.893016904872205e-5	0.99	0.053	0.004976661622198675	-0.004927731453149953	FALSE	FALSE	-4.971964850981845e-4
BCOR	ARID1A	BCOR - ARID1A	MUTATION	MUTATION	MUTATION - MUTATION	123	259	0.035012809564474806	0.07372615997722744	10	123	0.08130081300813008	16.196	0.1316747967479675	-6.1960000000000015	6.1960000000000015	ME	0.005655509049264429	0.043	0.043	0.00244653104701692	0.003208978002247509	FALSE	FALSE	0.00400578510561804
BCOR	POLE	BCOR - POLE	MUTATION	MUTATION	MUTATION - MUTATION	123	127	0.035012809564474806	0.03615143751779106	7	123	0.056910569105691054	8.399	0.06828455284552845	-1.3989999999999991	1.3989999999999991	ME	0.005954517439156981	0.388	0.388	0.005954517439156981	0	FALSE	FALSE	5.419675801455097e-4
BCOR	NOTCH2	BCOR - NOTCH2	MUTATION	MUTATION	MUTATION - MUTATION	123	104	0.035012809564474806	0.0296043267862226	6	104	0.057692307692307696	7.015	0.06745192307692308	-1.0149999999999997	1.0149999999999997	ME	0.0046215066083752365	0.44	0.44	0.006189867223331591	-0.0015683606149563545	FALSE	FALSE	-7.715365716501119e-4
BCOR	DIS3	BCOR - DIS3	MUTATION	MUTATION	MUTATION - MUTATION	123	63	0.035012809564474806	0.017933390264730998	7	63	0.1111111111111111	4.349	0.06903174603174604	2.651	2.651	CO	1.3187643073986344e-4	0.941	0.132	0.0036646730819089868	-0.0035327966511691233	FALSE	FALSE	3.0006880287493316e-4
BCOR	BRCA1	BCOR - BRCA1	MUTATION	MUTATION	MUTATION - MUTATION	123	92	0.035012809564474806	0.02618844292627384	6	92	0.06521739130434782	6.166	0.06702173913043478	-0.16600000000000037	0.16600000000000037	ME	0.0031413725897357914	0.575	0.575	0.004490796323237678	-0.0013494237335018866	FALSE	FALSE	NA
BCOR	KDM6A	BCOR - KDM6A	MUTATION	MUTATION	MUTATION - MUTATION	123	57	0.035012809564474806	0.016225448334756618	5	57	0.08771929824561403	3.897	0.06836842105263158	1.1030000000000002	1.1030000000000002	CO	7.223626685559648e-4	0.817	0.358	0.0028420488864946414	-0.0021196862179386766	FALSE	FALSE	0.0015239302077789786
BCOR	KMT2A	BCOR - KMT2A	MUTATION	MUTATION	MUTATION - MUTATION	123	107	0.035012809564474806	0.03045829775120979	9	107	0.08411214953271028	7.122	0.0665607476635514	1.8780000000000001	1.8780000000000001	CO	0.0017110219850902109	0.83	0.268	0.006638317716501585	-0.004927295731411374	FALSE	FALSE	-2.974845026103981e-4
BCOR	MSH2	BCOR - MSH2	MUTATION	MUTATION	MUTATION - MUTATION	123	52	0.035012809564474806	0.0148021633931113	8	52	0.15384615384615385	3.639	0.06998076923076922	4.361000000000001	4.361000000000001	CO	2.3730431866098023e-4	0.868	0.027	0.0038720494895772006	-0.0036347451709162204	FALSE	FALSE	-1.2593102252794188e-4
BCOR	RASA1	BCOR - RASA1	MUTATION	MUTATION	MUTATION - MUTATION	123	96	0.035012809564474806	0.027327070879590094	7	96	0.07291666666666667	6.323	0.06586458333333334	0.6769999999999996	0.6769999999999996	CO	0.0024715689408636443	0.72	0.451	0.005039390427895141	-0.0025678214870314964	FALSE	FALSE	NA
BCOR	ROS1	BCOR - ROS1	MUTATION	MUTATION	MUTATION - MUTATION	123	106	0.035012809564474806	0.03017364076288073	9	106	0.08490566037735849	7.152	0.06747169811320755	1.8479999999999999	1.8479999999999999	CO	0.0016289628799481815	0.812	0.289	0.006487849321828332	-0.00485888644188015	FALSE	FALSE	-2.605444701300594e-4
