cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Sex,KRAS,melanoma,Female,2,1104,0.002,0.002,0.001,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,melanoma,Male,5,1742,0.003,0.003,0.001,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,head and neck cancer,Female,1,564,0.002,0.002,0,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,head and neck cancer,Male,2,1179,0.002,0.002,0,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,uterine cancer,Female,52,2254,0.023,0.023,0.017,0.03,KRAS_13,13,Codon 13
single,Sex,KRAS,non-melanoma skin cancers,Female,0,183,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,non-melanoma skin cancers,Male,0,330,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Female,4,483,0.007,0.006,0.002,0.015,KRAS_13,13,Codon 13
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Male,3,724,0.005,0.005,0.002,0.011,KRAS_13,13,Codon 13
single,Sex,KRAS,adrenocortical carcinoma,Female,0,80,0,0,0,0.006,KRAS_13,13,Codon 13
single,Sex,KRAS,adrenocortical carcinoma,Male,0,54,0.001,0,0,0.006,KRAS_13,13,Codon 13
single,Sex,KRAS,ovarian cancer,Female,11,2336,0.005,0.005,0.002,0.008,KRAS_13,13,Codon 13
single,Sex,KRAS,esophagogastric cancer,Female,8,504,0.014,0.013,0.008,0.024,KRAS_13,13,Codon 13
single,Sex,KRAS,esophagogastric cancer,Male,15,1297,0.012,0.012,0.008,0.018,KRAS_13,13,Codon 13
single,Sex,KRAS,thyroid cancer,Female,0,537,0,0,0,0,KRAS_13,13,Codon 13
single,Sex,KRAS,thyroid cancer,Male,0,480,0,0,0,0,KRAS_13,13,Codon 13
single,Sex,KRAS,cervical cancer,Female,4,365,0.012,0.011,0.003,0.025,KRAS_13,13,Codon 13
single,Sex,KRAS,hepatobiliary cancer,Female,3,636,0.006,0.006,0.002,0.012,KRAS_13,13,Codon 13
single,Sex,KRAS,hepatobiliary cancer,Male,6,739,0.007,0.007,0.003,0.014,KRAS_13,13,Codon 13
single,Sex,KRAS,kidney cancer,Female,0,420,0,0,0,0,KRAS_13,13,Codon 13
single,Sex,KRAS,kidney cancer,Male,0,1002,0,0,0,0,KRAS_13,13,Codon 13
single,Sex,KRAS,mature t and nk neoplasms,Female,0,107,0,0,0,0.003,KRAS_13,13,Codon 13
single,Sex,KRAS,mature t and nk neoplasms,Male,0,124,0,0,0,0.002,KRAS_13,13,Codon 13
single,Sex,KRAS,cns cancer,Female,0,1994,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,cns cancer,Male,1,2569,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,prostate cancer,Male,1,2436,0,0,0,0.002,KRAS_13,13,Codon 13
single,Sex,KRAS,anal cancer,Female,2,102,0.017,0.014,0.002,0.047,KRAS_13,13,Codon 13
single,Sex,KRAS,anal cancer,Male,0,47,0.01,0.007,0,0.038,KRAS_13,13,Codon 13
single,Sex,KRAS,neuroendocrine tumors,Female,2,166,0.016,0.015,0.004,0.034,KRAS_13,13,Codon 13
single,Sex,KRAS,neuroendocrine tumors,Male,4,193,0.018,0.017,0.006,0.038,KRAS_13,13,Codon 13
single,Sex,KRAS,bladder cancer,Female,2,393,0.004,0.003,0.001,0.011,KRAS_13,13,Codon 13
single,Sex,KRAS,bladder cancer,Male,2,1188,0.002,0.002,0,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Female,2,106,0.028,0.027,0.007,0.057,KRAS_13,13,Codon 13
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Male,6,142,0.036,0.034,0.015,0.069,KRAS_13,13,Codon 13
single,Sex,KRAS,small bowel cancer,Female,3,78,0.053,0.052,0.016,0.097,KRAS_13,13,Codon 13
single,Sex,KRAS,small bowel cancer,Male,10,132,0.068,0.066,0.035,0.114,KRAS_13,13,Codon 13
single,Sex,KRAS,sex cord stromal tumor,Female,0,97,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,sex cord stromal tumor,Male,0,11,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Sex,KRAS,bone cancer,Female,0,242,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,bone cancer,Male,0,328,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,vaginal cancer,Female,1,78,0.015,0.011,0.001,0.051,KRAS_13,13,Codon 13
single,Sex,KRAS,thymic tumor,Female,0,70,0,0,0,0.004,KRAS_13,13,Codon 13
single,Sex,KRAS,thymic tumor,Male,0,86,0,0,0,0.003,KRAS_13,13,Codon 13
single,Sex,KRAS,ampullary cancer,Female,3,41,0.058,0.052,0.016,0.134,KRAS_13,13,Codon 13
single,Sex,KRAS,ampullary cancer,Male,2,65,0.043,0.04,0.009,0.093,KRAS_13,13,Codon 13
single,Sex,KRAS,small cell lung cancer,Female,0,193,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,small cell lung cancer,Male,0,205,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,mesothelioma,Female,0,145,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,mesothelioma,Male,0,352,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,germ cell tumor,Female,0,175,0.002,0.002,0,0.009,KRAS_13,13,Codon 13
single,Sex,KRAS,germ cell tumor,Male,3,711,0.004,0.003,0.001,0.01,KRAS_13,13,Codon 13
single,Sex,KRAS,nerve sheath tumor,Female,0,80,0,0,0,0.003,KRAS_13,13,Codon 13
single,Sex,KRAS,nerve sheath tumor,Male,0,74,0,0,0,0.004,KRAS_13,13,Codon 13
single,Sex,KRAS,penile cancer,Male,0,25,0.002,0,0,0.023,KRAS_13,13,Codon 13
single,Sex,KRAS,pheochromocytoma,Male,0,17,0.002,0,0,0.028,KRAS_13,13,Codon 13
single,Sex,KRAS,pineal tumor,Male,1,12,0.093,0.072,0.004,0.3,KRAS_13,13,Codon 13
single,Sex,KRAS,b cell lymphoma,Female,6,395,0.013,0.012,0.004,0.027,KRAS_13,13,Codon 13
single,Sex,KRAS,b cell lymphoma,Male,2,567,0.006,0.005,0.001,0.013,KRAS_13,13,Codon 13
single,Sex,KRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.027,KRAS_13,13,Codon 13
single,Sex,KRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.029,KRAS_13,13,Codon 13
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.002,0,0,0.019,KRAS_13,13,Codon 13
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Male,0,28,0.001,0,0,0.015,KRAS_13,13,Codon 13
single,Sex,KRAS,retinoblastoma,Female,0,23,0.001,0,0,0.011,KRAS_13,13,Codon 13
single,Sex,KRAS,retinoblastoma,Male,0,28,0.001,0,0,0.01,KRAS_13,13,Codon 13
single,Sex,KRAS,hodgkin lymphoma,Female,0,16,0.001,0,0,0.016,KRAS_13,13,Codon 13
single,Sex,KRAS,hodgkin lymphoma,Male,0,24,0.001,0,0,0.015,KRAS_13,13,Codon 13
single,Sex,KRAS,lung cancer,Male,0,16,0.004,0,0,0.041,KRAS_13,13,Codon 13
single,Sex,KRAS,blastic plasmacytoid dendritic cell neoplasm,Male,0,11,0.005,0,0,0.059,KRAS_13,13,Codon 13
single,Sex,KRAS,peritoneal cancer,Female,0,17,0.003,0,0,0.031,KRAS_13,13,Codon 13
single,Sex,KRAS,appendiceal cancer,Female,0,174,0.003,0,0,0.019,KRAS_61,61,Codon 61
single,Sex,KRAS,appendiceal cancer,Male,5,167,0.028,0.026,0.008,0.058,KRAS_61,61,Codon 61
single,Sex,KRAS,colorectal cancer,Female,64,3028,0.02,0.02,0.016,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,colorectal cancer,Male,61,3696,0.017,0.017,0.014,0.021,KRAS_61,61,Codon 61
single,Sex,KRAS,cancer of unknown primary,Female,13,1000,0.012,0.012,0.007,0.019,KRAS_61,61,Codon 61
single,Sex,KRAS,cancer of unknown primary,Male,10,989,0.011,0.011,0.006,0.017,KRAS_61,61,Codon 61
single,Sex,KRAS,non-small cell lung cancer,Female,115,5722,0.019,0.019,0.016,0.023,KRAS_61,61,Codon 61
single,Sex,KRAS,non-small cell lung cancer,Male,64,4406,0.015,0.015,0.012,0.019,KRAS_61,61,Codon 61
single,Sex,KRAS,breast cancer,Female,2,9284,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,breast cancer,Male,0,48,0.001,0,0,0.008,KRAS_61,61,Codon 61
single,Sex,KRAS,soft tissue sarcoma,Female,1,1413,0.001,0,0,0.002,KRAS_61,61,Codon 61
single,Sex,KRAS,soft tissue sarcoma,Male,0,1360,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,pancreatic cancer,Female,63,1153,0.055,0.055,0.044,0.067,KRAS_61,61,Codon 61
single,Sex,KRAS,pancreatic cancer,Male,76,1341,0.056,0.056,0.046,0.068,KRAS_61,61,Codon 61
single,Sex,KRAS,leukemia,Female,2,637,0.004,0.003,0.001,0.008,KRAS_61,61,Codon 61
single,Sex,KRAS,leukemia,Male,4,930,0.004,0.004,0.001,0.008,KRAS_61,61,Codon 61
single,Sex,KRAS,melanoma,Female,4,1104,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Sex,KRAS,melanoma,Male,4,1742,0.003,0.003,0.001,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,head and neck cancer,Female,0,564,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,head and neck cancer,Male,0,1179,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,uterine cancer,Female,9,2254,0.004,0.004,0.002,0.007,KRAS_61,61,Codon 61
single,Sex,KRAS,non-melanoma skin cancers,Female,0,183,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,non-melanoma skin cancers,Male,0,330,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Female,0,483,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Male,0,724,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,adrenocortical carcinoma,Female,0,80,0,0,0,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,adrenocortical carcinoma,Male,0,54,0,0,0,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,ovarian cancer,Female,13,2336,0.006,0.005,0.003,0.009,KRAS_61,61,Codon 61
single,Sex,KRAS,esophagogastric cancer,Female,2,504,0.003,0.002,0,0.009,KRAS_61,61,Codon 61
single,Sex,KRAS,esophagogastric cancer,Male,1,1297,0.001,0.001,0,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,thyroid cancer,Female,10,537,0.017,0.016,0.009,0.028,KRAS_61,61,Codon 61
single,Sex,KRAS,thyroid cancer,Male,6,480,0.015,0.014,0.007,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,cervical cancer,Female,0,365,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,hepatobiliary cancer,Female,10,636,0.014,0.014,0.008,0.023,KRAS_61,61,Codon 61
single,Sex,KRAS,hepatobiliary cancer,Male,8,739,0.012,0.012,0.006,0.02,KRAS_61,61,Codon 61
single,Sex,KRAS,kidney cancer,Female,2,420,0.004,0.003,0,0.012,KRAS_61,61,Codon 61
single,Sex,KRAS,kidney cancer,Male,0,1002,0,0,0,0.003,KRAS_61,61,Codon 61
single,Sex,KRAS,mature t and nk neoplasms,Female,1,107,0.01,0.008,0.001,0.03,KRAS_61,61,Codon 61
single,Sex,KRAS,mature t and nk neoplasms,Male,1,124,0.01,0.008,0.001,0.028,KRAS_61,61,Codon 61
single,Sex,KRAS,cns cancer,Female,3,1994,0.002,0.002,0.001,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,cns cancer,Male,9,2569,0.003,0.003,0.001,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,prostate cancer,Male,4,2436,0.002,0.002,0,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,anal cancer,Female,1,102,0.009,0.007,0,0.031,KRAS_61,61,Codon 61
single,Sex,KRAS,anal cancer,Male,0,47,0.006,0.004,0,0.028,KRAS_61,61,Codon 61
single,Sex,KRAS,neuroendocrine tumors,Female,0,166,0.003,0.002,0,0.014,KRAS_61,61,Codon 61
single,Sex,KRAS,neuroendocrine tumors,Male,2,193,0.009,0.007,0.001,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,bladder cancer,Female,3,393,0.005,0.004,0.001,0.015,KRAS_61,61,Codon 61
single,Sex,KRAS,bladder cancer,Male,2,1188,0.003,0.002,0,0.006,KRAS_61,61,Codon 61
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Female,1,106,0.012,0.011,0.002,0.032,KRAS_61,61,Codon 61
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Male,2,142,0.013,0.012,0.003,0.033,KRAS_61,61,Codon 61
single,Sex,KRAS,small bowel cancer,Female,4,78,0.039,0.035,0.012,0.091,KRAS_61,61,Codon 61
single,Sex,KRAS,small bowel cancer,Male,2,132,0.024,0.022,0.005,0.052,KRAS_61,61,Codon 61
single,Sex,KRAS,sex cord stromal tumor,Female,0,97,0,0,0,0.003,KRAS_61,61,Codon 61
single,Sex,KRAS,sex cord stromal tumor,Male,0,11,0.001,0,0,0.006,KRAS_61,61,Codon 61
single,Sex,KRAS,bone cancer,Female,1,242,0.003,0.002,0,0.013,KRAS_61,61,Codon 61
single,Sex,KRAS,bone cancer,Male,0,328,0.001,0.001,0,0.006,KRAS_61,61,Codon 61
single,Sex,KRAS,vaginal cancer,Female,0,78,0,0,0,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,thymic tumor,Female,0,70,0,0,0,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,thymic tumor,Male,0,86,0,0,0,0.004,KRAS_61,61,Codon 61
single,Sex,KRAS,ampullary cancer,Female,3,41,0.057,0.051,0.016,0.135,KRAS_61,61,Codon 61
single,Sex,KRAS,ampullary cancer,Male,2,65,0.043,0.04,0.01,0.094,KRAS_61,61,Codon 61
single,Sex,KRAS,small cell lung cancer,Female,0,193,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,small cell lung cancer,Male,0,205,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,mesothelioma,Female,0,145,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,mesothelioma,Male,0,352,0,0,0,0.001,KRAS_61,61,Codon 61
single,Sex,KRAS,germ cell tumor,Female,0,175,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,germ cell tumor,Male,0,711,0,0,0,0,KRAS_61,61,Codon 61
single,Sex,KRAS,nerve sheath tumor,Female,0,80,0,0,0,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,nerve sheath tumor,Male,0,74,0,0,0,0.005,KRAS_61,61,Codon 61
single,Sex,KRAS,penile cancer,Male,1,25,0.046,0.034,0.002,0.156,KRAS_61,61,Codon 61
single,Sex,KRAS,pheochromocytoma,Male,0,17,0.002,0,0,0.017,KRAS_61,61,Codon 61
single,Sex,KRAS,pineal tumor,Male,0,12,0.003,0,0,0.034,KRAS_61,61,Codon 61
single,Sex,KRAS,b cell lymphoma,Female,5,395,0.014,0.014,0.006,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,b cell lymphoma,Male,9,567,0.015,0.015,0.008,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.025,KRAS_61,61,Codon 61
single,Sex,KRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.023,KRAS_61,61,Codon 61
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.001,0,0,0.012,KRAS_61,61,Codon 61
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Male,0,28,0.001,0,0,0.009,KRAS_61,61,Codon 61
single,Sex,KRAS,retinoblastoma,Female,0,23,0.001,0,0,0.012,KRAS_61,61,Codon 61
single,Sex,KRAS,retinoblastoma,Male,0,28,0.001,0,0,0.012,KRAS_61,61,Codon 61
single,Sex,KRAS,hodgkin lymphoma,Female,0,16,0.001,0,0,0.011,KRAS_61,61,Codon 61
single,Sex,KRAS,hodgkin lymphoma,Male,0,24,0.001,0,0,0.01,KRAS_61,61,Codon 61
single,Sex,KRAS,lung cancer,Male,0,16,0.003,0,0,0.034,KRAS_61,61,Codon 61
single,Sex,KRAS,blastic plasmacytoid dendritic cell neoplasm,Male,0,11,0.007,0,0,0.082,KRAS_61,61,Codon 61
single,Sex,KRAS,peritoneal cancer,Female,0,17,0.003,0,0,0.033,KRAS_61,61,Codon 61
single,Sex,HRAS,appendiceal cancer,Female,0,174,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,appendiceal cancer,Male,0,167,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,colorectal cancer,Female,3,3026,0.001,0.001,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,colorectal cancer,Male,2,3694,0.001,0.001,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,cancer of unknown primary,Female,7,999,0.006,0.006,0.003,0.011,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,cancer of unknown primary,Male,3,986,0.004,0.004,0.001,0.008,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-small cell lung cancer,Female,10,5722,0.002,0.002,0.001,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-small cell lung cancer,Male,8,4406,0.002,0.002,0.001,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,breast cancer,Female,23,9283,0.002,0.002,0.002,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,breast cancer,Male,0,48,0.003,0.002,0,0.014,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,pancreatic cancer,Female,1,1153,0.001,0.001,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,pancreatic cancer,Male,2,1340,0.001,0.001,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,leukemia,Female,0,635,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,leukemia,Male,0,925,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,melanoma,Female,12,1104,0.012,0.012,0.007,0.018,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,melanoma,Male,25,1742,0.014,0.013,0.009,0.019,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,head and neck cancer,Female,15,564,0.027,0.027,0.018,0.039,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,head and neck cancer,Male,33,1179,0.028,0.028,0.02,0.037,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,uterine cancer,Female,6,2248,0.003,0.003,0.001,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-melanoma skin cancers,Female,1,183,0.011,0.009,0.001,0.034,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-melanoma skin cancers,Male,14,330,0.04,0.039,0.021,0.064,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,myelodysplastic/myeloproliferative syndromes,Female,0,482,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,myelodysplastic/myeloproliferative syndromes,Male,0,724,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,adrenocortical carcinoma,Female,0,80,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,adrenocortical carcinoma,Male,0,54,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,soft tissue sarcoma,Female,4,1400,0.004,0.004,0.001,0.007,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,soft tissue sarcoma,Male,8,1338,0.005,0.005,0.002,0.009,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,ovarian cancer,Female,1,2336,0.001,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,esophagogastric cancer,Female,1,504,0.002,0.002,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,esophagogastric cancer,Male,2,1297,0.002,0.002,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,thyroid cancer,Female,27,537,0.047,0.046,0.033,0.065,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,thyroid cancer,Male,18,480,0.041,0.041,0.027,0.058,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,cervical cancer,Female,1,365,0.003,0.002,0,0.011,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,hepatobiliary cancer,Female,0,636,0.001,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,hepatobiliary cancer,Male,1,738,0.001,0.001,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,kidney cancer,Female,0,420,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,kidney cancer,Male,0,1002,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,cns cancer,Female,0,1993,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,cns cancer,Male,4,2569,0.001,0.001,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,prostate cancer,Male,16,2436,0.007,0.006,0.004,0.01,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,anal cancer,Female,0,102,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,anal cancer,Male,0,47,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,neuroendocrine tumors,Female,0,166,0.002,0.001,0,0.011,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,neuroendocrine tumors,Male,1,193,0.004,0.003,0,0.016,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,bladder cancer,Female,12,393,0.034,0.034,0.02,0.048,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,bladder cancer,Male,45,1187,0.037,0.037,0.028,0.048,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,b-lymphoblastic leukemia/lymphoma,Female,0,106,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,b-lymphoblastic leukemia/lymphoma,Male,0,142,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,small bowel cancer,Female,0,78,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,small bowel cancer,Male,0,132,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,sex cord stromal tumor,Female,0,97,0.001,0,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,sex cord stromal tumor,Male,0,10,0.001,0,0,0.014,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,bone cancer,Female,0,237,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,bone cancer,Male,0,318,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,vaginal cancer,Female,2,78,0.028,0.024,0.004,0.072,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,thymic tumor,Female,2,68,0.033,0.031,0.009,0.072,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,thymic tumor,Male,3,86,0.034,0.032,0.01,0.074,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,ampullary cancer,Female,0,41,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,ampullary cancer,Male,0,65,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,small cell lung cancer,Female,2,193,0.009,0.007,0.001,0.025,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,small cell lung cancer,Male,0,205,0.003,0.001,0,0.012,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,mature t and nk neoplasms,Female,0,107,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,mature t and nk neoplasms,Male,0,123,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,mesothelioma,Female,0,145,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,mesothelioma,Male,0,352,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,germ cell tumor,Female,0,175,0.001,0.001,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,germ cell tumor,Male,1,710,0.001,0.001,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,nerve sheath tumor,Female,0,79,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,nerve sheath tumor,Male,0,72,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,penile cancer,Male,0,25,0.002,0,0,0.02,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,pheochromocytoma,Male,1,17,0.066,0.05,0.003,0.217,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,pineal tumor,Male,0,12,0.003,0,0,0.036,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,b cell lymphoma,Female,0,395,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,b cell lymphoma,Male,0,566,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.028,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.028,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.001,0,0,0.015,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,HRAS,t-lymphoblastic leukemia/lymphoma,Male,0,28,0.001,0,0,0.012,HRAS_12-61,12-61,"Codon 12, 13, or 61"
