cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Center,NRAS,head and neck cancer,NKI,0,15,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,head and neck cancer,PHS,0,14,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,head and neck cancer,UCSF,0,39,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,head and neck cancer,UHN,0,50,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,head and neck cancer,VICC,0,87,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,head and neck cancer,WAKE,0,27,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,DFCI,4,740,0.004,0.003,0.001,0.01,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,GRCC,0,18,0.003,0.002,0,0.015,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,MDA,0,46,0.002,0.002,0,0.011,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,MSK,0,1057,0.001,0.001,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,PHS,0,10,0.003,0.002,0,0.019,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,SCI,0,10,0.004,0.002,0,0.021,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,UCSF,0,65,0.002,0.001,0,0.009,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,UHN,0,139,0.002,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,VICC,1,46,0.008,0.003,0,0.043,NRAS_12C,12C,Codon G12C
single,Center,NRAS,uterine cancer,WAKE,0,95,0.002,0.001,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,DFCI,0,184,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,GRCC,0,13,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,MDA,0,13,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,MSK,0,244,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,UCSF,0,14,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-melanoma skin cancers,VICC,0,19,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,DFCI,0,190,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,JHU,1,28,0.017,0.005,0,0.093,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,MSK,0,28,0.002,0,0,0.014,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,UCHI,0,91,0.001,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,UHN,0,429,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,VICC,0,428,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,adrenocortical carcinoma,DFCI,0,26,0,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,adrenocortical carcinoma,GRCC,0,12,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,adrenocortical carcinoma,MDA,0,15,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,adrenocortical carcinoma,MSK,0,59,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,DFCI,0,822,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,GRCC,0,29,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,MDA,0,140,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,MSK,0,706,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,NKI,0,36,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,SCI,0,25,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,UCSF,0,55,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,UHN,0,339,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,VICC,0,88,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ovarian cancer,WAKE,0,78,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,COLU,0,14,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,DFCI,0,658,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,DUKE,0,23,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,GRCC,0,47,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,JHU,0,14,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,MDA,0,129,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,MSK,0,694,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,NKI,0,24,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,SCI,0,10,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,UCSF,0,30,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,UHN,0,49,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,VICC,0,72,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,esophagogastric cancer,WAKE,0,19,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,DFCI,0,372,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,GRCC,0,18,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,JHU,0,23,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,MDA,0,43,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,MSK,0,449,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,UCHI,0,10,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,UCSF,0,17,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,UHN,0,41,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thyroid cancer,VICC,0,26,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,DFCI,0,89,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,GRCC,0,35,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,MDA,0,39,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,MSK,0,128,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,UHN,0,42,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cervical cancer,WAKE,0,12,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,DFCI,1,244,0.002,0.002,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,DUKE,0,12,0.002,0.001,0,0.01,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,GRCC,0,113,0.002,0.001,0,0.006,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,JHU,0,12,0.002,0.001,0,0.01,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,MDA,0,56,0.002,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,MSK,0,743,0.001,0.001,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,PHS,0,19,0.002,0.001,0,0.009,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,UCSF,0,21,0.002,0.001,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,UHN,0,43,0.002,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hepatobiliary cancer,VICC,1,85,0.003,0.002,0,0.018,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,DFCI,0,503,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,DUKE,0,17,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,GRCC,0,32,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,MDA,0,116,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,MSK,0,620,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,SCI,0,11,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,UCSF,0,18,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,UHN,0,17,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,VICC,0,48,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,kidney cancer,WAKE,0,16,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,mature t and nk neoplasms,DFCI,0,120,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,mature t and nk neoplasms,MSK,0,99,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,CHOP,0,175,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,DFCI,0,1633,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,DUKE,0,42,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,GRCC,0,73,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,JHU,0,270,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,MDA,1,326,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,MSK,1,1304,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,NKI,0,11,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,PHS,0,62,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,SCI,0,89,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,UCSF,0,452,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,VICC,0,87,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,cns cancer,WAKE,0,27,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,DFCI,0,514,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,DUKE,0,82,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,GRCC,0,110,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,MDA,0,55,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,MSK,0,1535,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,UCSF,0,51,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,UHN,0,34,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,prostate cancer,VICC,0,30,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,anal cancer,DFCI,0,44,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,anal cancer,MDA,0,16,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,anal cancer,MSK,0,65,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,DFCI,0,178,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,MDA,0,16,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,MSK,0,110,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,NKI,0,11,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,UCSF,0,11,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,neuroendocrine tumors,VICC,0,18,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,DFCI,0,536,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,DUKE,0,14,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,GRCC,0,86,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,MDA,0,46,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,MSK,1,742,0.001,0.001,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,UCSF,0,16,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,UHN,0,24,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,VICC,0,69,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bladder cancer,WAKE,0,20,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,CHOP,0,25,0.005,0.003,0,0.022,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,DFCI,1,78,0.007,0.005,0,0.029,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,MSK,0,60,0.004,0.003,0,0.018,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,UCSF,0,13,0.005,0.003,0,0.026,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,UHN,0,68,0.004,0.003,0,0.017,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small bowel cancer,DFCI,0,42,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small bowel cancer,JHU,0,28,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small bowel cancer,MSK,0,90,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small bowel cancer,VICC,0,16,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,sex cord stromal tumor,DFCI,0,32,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,sex cord stromal tumor,GRCC,0,10,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,sex cord stromal tumor,MSK,0,38,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Center,NRAS,sex cord stromal tumor,UHN,0,13,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,CHOP,0,15,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,DFCI,0,90,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,GRCC,0,18,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,MDA,0,88,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,MSK,0,296,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,UCSF,0,19,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,bone cancer,VICC,0,17,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,vaginal cancer,DFCI,0,37,0.001,0,0,0.009,NRAS_12C,12C,Codon G12C
single,Center,NRAS,vaginal cancer,MSK,0,16,0.001,0,0,0.011,NRAS_12C,12C,Codon G12C
single,Center,NRAS,vaginal cancer,UHN,0,10,0.001,0,0,0.012,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thymic tumor,DFCI,0,49,0,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thymic tumor,GRCC,0,10,0.001,0,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thymic tumor,MDA,0,10,0.001,0,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,thymic tumor,MSK,0,52,0,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ampullary cancer,DFCI,0,22,0.001,0,0,0.01,NRAS_12C,12C,Codon G12C
single,Center,NRAS,ampullary cancer,MSK,0,67,0.001,0,0,0.007,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small cell lung cancer,DFCI,0,97,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small cell lung cancer,JHU,0,11,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small cell lung cancer,MDA,0,28,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small cell lung cancer,MSK,0,204,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,small cell lung cancer,WAKE,0,16,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,mesothelioma,DFCI,0,217,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,mesothelioma,MDA,0,11,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,mesothelioma,MSK,0,233,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,CHOP,0,27,0.002,0,0,0.015,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,DFCI,0,176,0.001,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,GRCC,1,18,0.026,0.007,0,0.146,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,MDA,0,68,0.001,0,0,0.009,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,MSK,0,488,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Center,NRAS,germ cell tumor,UCSF,0,74,0.001,0,0,0.008,NRAS_12C,12C,Codon G12C
single,Center,NRAS,nerve sheath tumor,DFCI,0,72,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,nerve sheath tumor,MDA,0,10,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,nerve sheath tumor,MSK,0,51,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Center,NRAS,nerve sheath tumor,UCSF,0,11,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Center,NRAS,pheochromocytoma,DFCI,0,13,0.004,0,0,0.048,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b cell lymphoma,DFCI,0,572,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b cell lymphoma,MSK,0,345,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b cell lymphoma,SCI,0,20,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,b cell lymphoma,UCSF,0,11,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Center,NRAS,non-hodgkin lymphoma,DFCI,0,20,0.003,0,0,0.034,NRAS_12C,12C,Codon G12C
single,Center,NRAS,t-lymphoblastic leukemia/lymphoma,DFCI,0,16,0.002,0,0,0.027,NRAS_12C,12C,Codon G12C
single,Center,NRAS,retinoblastoma,MSK,0,39,0.001,0,0,0.013,NRAS_12C,12C,Codon G12C
single,Center,NRAS,retinoblastoma,UCSF,0,10,0.002,0,0,0.02,NRAS_12C,12C,Codon G12C
single,Center,NRAS,hodgkin lymphoma,MSK,0,22,0.002,0,0,0.023,NRAS_12C,12C,Codon G12C
single,Center,NRAS,lung cancer,PHS,0,12,0.005,0,0,0.057,NRAS_12C,12C,Codon G12C
single,Center,NRAS,parathyroid cancer,PHS,0,15,0.003,0,0,0.038,NRAS_12C,12C,Codon G12C
single,Center,NRAS,appendiceal cancer,DFCI,0,66,0.003,0.002,0,0.013,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,MDA,0,30,0.004,0.002,0,0.015,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,MSK,1,170,0.004,0.003,0,0.014,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,NKI,0,14,0.004,0.002,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,VICC,0,24,0.004,0.002,0,0.016,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,WAKE,0,17,0.004,0.002,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,DFCI,13,1498,0.006,0.006,0.004,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,DUKE,1,111,0.005,0.005,0.002,0.012,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,GRCC,2,85,0.006,0.005,0.003,0.018,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,JHU,2,940,0.004,0.004,0.001,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,MDA,1,640,0.004,0.004,0.001,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,MSK,10,2237,0.005,0.005,0.003,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,NKI,1,242,0.005,0.005,0.002,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,PHS,1,126,0.005,0.005,0.002,0.012,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,SCI,0,40,0.005,0.005,0.002,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,UCHI,1,77,0.006,0.005,0.002,0.012,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,UCSF,0,66,0.005,0.005,0.002,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,UHN,0,259,0.005,0.005,0.001,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,VICC,2,310,0.005,0.005,0.002,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,WAKE,0,58,0.005,0.005,0.002,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,colorectal cancer,YALE,0,19,0.005,0.005,0.002,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,DFCI,0,587,0.002,0.002,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,GRCC,0,53,0.003,0.002,0,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,JHU,0,124,0.002,0.002,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,MDA,2,176,0.005,0.004,0.001,0.02,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,MSK,2,768,0.003,0.002,0.001,0.006,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,NKI,0,56,0.003,0.002,0,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,SCI,0,11,0.004,0.002,0,0.015,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,UCSF,1,49,0.006,0.003,0.001,0.033,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,UHN,0,24,0.003,0.002,0,0.013,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,VICC,0,64,0.003,0.002,0,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,cancer of unknown primary,WAKE,0,42,0.003,0.002,0,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,DFCI,2,2495,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,DUKE,0,81,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,GRCC,0,228,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,JHU,0,1687,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,MDA,0,93,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,MSK,1,3734,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,NKI,0,178,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,PHS,1,479,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,SCI,0,66,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,UCHI,0,37,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,UCSF,0,18,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,UHN,0,154,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,VICC,0,422,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,WAKE,0,379,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-small cell lung cancer,YALE,0,75,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,CRUK,0,2420,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,DFCI,0,1606,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,DUKE,0,43,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,GRCC,0,161,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,MDA,1,714,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,MSK,0,3631,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,NKI,0,21,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,PHS,0,29,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,SCI,0,90,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,UCSF,0,41,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,UHN,0,201,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,VHIO,0,16,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,VICC,0,315,0,0,0,0.001,NRAS_13,13,Codon 13
