cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Race,NRAS,vaginal cancer,White,0,68,0,0,0,0.004,NRAS_12,12,Codon 12
single,Race,NRAS,thymic tumor,Asian,0,13,0.001,0,0,0.007,NRAS_12,12,Codon 12
single,Race,NRAS,thymic tumor,"NA",0,23,0.001,0,0,0.005,NRAS_12,12,Codon 12
single,Race,NRAS,thymic tumor,White,0,108,0,0,0,0.003,NRAS_12,12,Codon 12
single,Race,NRAS,ampullary cancer,White,0,86,0,0,0,0.003,NRAS_12,12,Codon 12
single,Race,NRAS,small cell lung cancer,Asian,0,15,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,small cell lung cancer,"NA",0,30,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,small cell lung cancer,White,0,337,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,mesothelioma,Asian,0,11,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,mesothelioma,Black,0,10,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,mesothelioma,"NA",0,32,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,mesothelioma,White,0,434,0,0,0,0.001,NRAS_12,12,Codon 12
single,Race,NRAS,germ cell tumor,Asian,2,36,0.018,0.011,0.003,0.079,NRAS_12,12,Codon 12
single,Race,NRAS,germ cell tumor,Black,0,23,0.009,0.007,0,0.029,NRAS_12,12,Codon 12
single,Race,NRAS,germ cell tumor,"NA",1,179,0.008,0.007,0.001,0.018,NRAS_12,12,Codon 12
single,Race,NRAS,germ cell tumor,Other,0,37,0.008,0.007,0,0.024,NRAS_12,12,Codon 12
single,Race,NRAS,germ cell tumor,White,4,603,0.008,0.007,0.003,0.015,NRAS_12,12,Codon 12
single,Race,NRAS,nerve sheath tumor,Black,0,12,0.001,0,0,0.003,NRAS_12,12,Codon 12
single,Race,NRAS,nerve sheath tumor,"NA",0,26,0,0,0,0.003,NRAS_12,12,Codon 12
single,Race,NRAS,nerve sheath tumor,White,0,105,0,0,0,0.002,NRAS_12,12,Codon 12
single,Race,NRAS,penile cancer,White,0,20,0.003,0,0,0.032,NRAS_12,12,Codon 12
single,Race,NRAS,pheochromocytoma,White,0,15,0.002,0,0,0.021,NRAS_12,12,Codon 12
single,Race,NRAS,pineal tumor,White,0,14,0.004,0,0,0.048,NRAS_12,12,Codon 12
single,Race,NRAS,b cell lymphoma,Asian,0,21,0.008,0.005,0,0.037,NRAS_12,12,Codon 12
single,Race,NRAS,b cell lymphoma,Black,0,25,0.007,0.005,0,0.034,NRAS_12,12,Codon 12
single,Race,NRAS,b cell lymphoma,"NA",2,42,0.022,0.013,0.002,0.089,NRAS_12,12,Codon 12
single,Race,NRAS,b cell lymphoma,Other,0,12,0.009,0.005,0,0.046,NRAS_12,12,Codon 12
single,Race,NRAS,b cell lymphoma,White,3,859,0.005,0.004,0.001,0.01,NRAS_12,12,Codon 12
single,Race,NRAS,non-hodgkin lymphoma,White,1,19,0.061,0.047,0.003,0.197,NRAS_12,12,Codon 12
single,Race,NRAS,t-lymphoblastic leukemia/lymphoma,"NA",0,11,0.043,0.031,0,0.159,NRAS_12,12,Codon 12
single,Race,NRAS,t-lymphoblastic leukemia/lymphoma,White,2,23,0.074,0.063,0.01,0.197,NRAS_12,12,Codon 12
single,Race,NRAS,retinoblastoma,"NA",0,11,0.001,0,0,0.015,NRAS_12,12,Codon 12
single,Race,NRAS,retinoblastoma,White,0,25,0.001,0,0,0.012,NRAS_12,12,Codon 12
single,Race,NRAS,hodgkin lymphoma,White,0,30,0.002,0,0,0.023,NRAS_12,12,Codon 12
single,Race,NRAS,lung cancer,White,0,17,0.002,0,0,0.022,NRAS_12,12,Codon 12
single,Race,NRAS,peritoneal cancer,White,0,11,0.003,0,0,0.038,NRAS_12,12,Codon 12
single,Race,NRAS,parathyroid cancer,White,0,14,0.003,0,0,0.032,NRAS_12,12,Codon 12
single,Race,NRAS,appendiceal cancer,Black,0,17,0.005,0.002,0,0.024,NRAS_12C,12C,Codon G12C
single,Race,NRAS,appendiceal cancer,"NA",0,33,0.004,0.002,0,0.018,NRAS_12C,12C,Codon G12C
single,Race,NRAS,appendiceal cancer,White,1,280,0.004,0.003,0,0.013,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,Asian,2,313,0.003,0.003,0.001,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,Black,1,514,0.002,0.002,0.001,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,"NA",2,804,0.003,0.002,0.001,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,Native American,0,17,0.003,0.002,0.001,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,Other,0,139,0.002,0.002,0.001,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,colorectal cancer,White,11,4922,0.002,0.002,0.001,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cancer of unknown primary,Asian,0,73,0.001,0.001,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cancer of unknown primary,Black,0,123,0.001,0.001,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cancer of unknown primary,"NA",1,286,0.002,0.001,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cancer of unknown primary,Other,0,36,0.002,0.001,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cancer of unknown primary,White,1,1464,0.001,0.001,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,Asian,0,624,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,Black,0,717,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,"NA",2,849,0.001,0.001,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,Native American,0,17,0.001,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,Other,0,165,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,Undefined,0,10,0.001,0,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-small cell lung cancer,White,1,7745,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,Asian,0,334,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,Black,0,525,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,"NA",0,3112,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,Native American,0,11,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,Other,0,176,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,breast cancer,White,0,5174,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,soft tissue sarcoma,Asian,0,143,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,soft tissue sarcoma,Black,0,193,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,soft tissue sarcoma,"NA",0,350,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,soft tissue sarcoma,Other,0,73,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,soft tissue sarcoma,White,0,2005,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pancreatic cancer,Asian,0,100,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pancreatic cancer,Black,0,88,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pancreatic cancer,"NA",0,231,0.001,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pancreatic cancer,Other,0,34,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pancreatic cancer,White,1,2037,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,leukemia,Asian,0,37,0.005,0.005,0,0.015,NRAS_12C,12C,Codon G12C
single,Race,NRAS,leukemia,Black,0,69,0.005,0.005,0,0.012,NRAS_12C,12C,Codon G12C
single,Race,NRAS,leukemia,"NA",3,777,0.005,0.005,0.001,0.009,NRAS_12C,12C,Codon G12C
single,Race,NRAS,leukemia,Other,0,13,0.006,0.005,0,0.017,NRAS_12C,12C,Codon G12C
single,Race,NRAS,leukemia,White,5,662,0.006,0.006,0.002,0.012,NRAS_12C,12C,Codon G12C
single,Race,NRAS,melanoma,Asian,0,33,0.004,0.004,0,0.016,NRAS_12C,12C,Codon G12C
single,Race,NRAS,melanoma,Black,1,34,0.01,0.005,0.001,0.054,NRAS_12C,12C,Codon G12C
single,Race,NRAS,melanoma,"NA",0,398,0.003,0.003,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,melanoma,Other,0,26,0.005,0.004,0,0.018,NRAS_12C,12C,Codon G12C
single,Race,NRAS,melanoma,White,11,2348,0.004,0.004,0.002,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,head and neck cancer,Asian,0,94,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,head and neck cancer,Black,0,62,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,head and neck cancer,"NA",0,292,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,head and neck cancer,Other,0,28,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,head and neck cancer,White,1,1264,0.001,0.001,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,uterine cancer,Asian,0,108,0.002,0.002,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,uterine cancer,Black,0,163,0.002,0.002,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,uterine cancer,"NA",0,190,0.002,0.002,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,uterine cancer,Other,0,37,0.002,0.002,0,0.008,NRAS_12C,12C,Codon G12C
single,Race,NRAS,uterine cancer,White,5,1753,0.002,0.002,0.001,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-melanoma skin cancers,Asian,0,11,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-melanoma skin cancers,Black,0,13,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-melanoma skin cancers,"NA",0,53,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-melanoma skin cancers,White,0,436,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,myelodysplastic/myeloproliferative syndromes,Asian,0,12,0.002,0.001,0,0.012,NRAS_12C,12C,Codon G12C
single,Race,NRAS,myelodysplastic/myeloproliferative syndromes,Black,0,37,0.001,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,myelodysplastic/myeloproliferative syndromes,"NA",1,571,0.001,0.001,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,myelodysplastic/myeloproliferative syndromes,White,0,584,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,adrenocortical carcinoma,"NA",0,26,0,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,adrenocortical carcinoma,White,0,103,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ovarian cancer,Asian,0,134,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ovarian cancer,Black,0,74,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ovarian cancer,"NA",0,239,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ovarian cancer,Other,0,36,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ovarian cancer,White,0,1852,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,esophagogastric cancer,Asian,0,115,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,esophagogastric cancer,Black,0,68,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,esophagogastric cancer,"NA",0,191,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,esophagogastric cancer,Other,0,46,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,esophagogastric cancer,White,0,1379,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thyroid cancer,Asian,0,66,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thyroid cancer,Black,0,40,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thyroid cancer,"NA",0,79,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thyroid cancer,Other,0,26,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thyroid cancer,White,0,803,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cervical cancer,Asian,0,27,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cervical cancer,Black,0,19,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cervical cancer,"NA",0,77,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cervical cancer,Other,0,15,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cervical cancer,White,0,228,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hepatobiliary cancer,Asian,0,97,0.002,0.001,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hepatobiliary cancer,Black,0,64,0.002,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hepatobiliary cancer,"NA",1,235,0.002,0.002,0,0.008,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hepatobiliary cancer,Other,0,25,0.002,0.001,0,0.008,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hepatobiliary cancer,White,1,948,0.002,0.001,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,kidney cancer,Asian,0,33,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,kidney cancer,Black,0,77,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,kidney cancer,"NA",0,169,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,kidney cancer,Other,0,29,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,kidney cancer,White,0,1113,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mature t and nk neoplasms,Asian,0,12,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mature t and nk neoplasms,Black,0,18,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mature t and nk neoplasms,"NA",0,10,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mature t and nk neoplasms,White,0,188,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,Asian,0,154,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,Black,0,131,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,"NA",0,817,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,Other,1,108,0.002,0.001,0,0.016,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,Undefined,0,17,0.001,0,0,0.008,NRAS_12C,12C,Codon G12C
single,Race,NRAS,cns cancer,White,1,3331,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,prostate cancer,Asian,0,62,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,prostate cancer,Black,0,175,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,prostate cancer,"NA",0,289,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,prostate cancer,Other,0,31,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,prostate cancer,White,0,1882,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,anal cancer,"NA",0,13,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,anal cancer,White,0,126,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,neuroendocrine tumors,Black,0,23,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,neuroendocrine tumors,"NA",0,45,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,neuroendocrine tumors,White,0,283,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bladder cancer,Asian,0,40,0.001,0.001,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bladder cancer,Black,0,43,0.001,0.001,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bladder cancer,"NA",0,169,0.001,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bladder cancer,Other,0,14,0.001,0.001,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bladder cancer,White,1,1310,0.001,0.001,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b-lymphoblastic leukemia/lymphoma,Asian,0,17,0.006,0.003,0,0.028,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b-lymphoblastic leukemia/lymphoma,"NA",0,92,0.004,0.003,0,0.018,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b-lymphoblastic leukemia/lymphoma,White,1,125,0.006,0.004,0,0.022,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small bowel cancer,Black,0,25,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small bowel cancer,"NA",0,22,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small bowel cancer,White,0,150,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,sex cord stromal tumor,"NA",0,23,0.001,0,0,0.008,NRAS_12C,12C,Codon G12C
single,Race,NRAS,sex cord stromal tumor,White,0,68,0,0,0,0.006,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bone cancer,Asian,0,30,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bone cancer,Black,0,32,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bone cancer,"NA",0,86,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bone cancer,Other,0,29,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,bone cancer,White,0,391,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,vaginal cancer,White,0,68,0,0,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thymic tumor,Asian,0,13,0.001,0,0,0.007,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thymic tumor,"NA",0,23,0.001,0,0,0.005,NRAS_12C,12C,Codon G12C
single,Race,NRAS,thymic tumor,White,0,108,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,ampullary cancer,White,0,86,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small cell lung cancer,Asian,0,15,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small cell lung cancer,"NA",0,30,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,small cell lung cancer,White,0,337,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mesothelioma,Asian,0,11,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mesothelioma,Black,0,10,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mesothelioma,"NA",0,32,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,mesothelioma,White,0,434,0,0,0,0.001,NRAS_12C,12C,Codon G12C
single,Race,NRAS,germ cell tumor,Asian,0,36,0.002,0.001,0,0.01,NRAS_12C,12C,Codon G12C
single,Race,NRAS,germ cell tumor,Black,0,23,0.002,0.001,0,0.01,NRAS_12C,12C,Codon G12C
single,Race,NRAS,germ cell tumor,"NA",1,179,0.003,0.002,0,0.012,NRAS_12C,12C,Codon G12C
single,Race,NRAS,germ cell tumor,Other,0,37,0.002,0.001,0,0.011,NRAS_12C,12C,Codon G12C
single,Race,NRAS,germ cell tumor,White,0,603,0.001,0.001,0,0.004,NRAS_12C,12C,Codon G12C
single,Race,NRAS,nerve sheath tumor,Black,0,12,0.001,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,nerve sheath tumor,"NA",0,26,0,0,0,0.003,NRAS_12C,12C,Codon G12C
single,Race,NRAS,nerve sheath tumor,White,0,105,0,0,0,0.002,NRAS_12C,12C,Codon G12C
single,Race,NRAS,penile cancer,White,0,20,0.003,0,0,0.032,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pheochromocytoma,White,0,15,0.002,0,0,0.021,NRAS_12C,12C,Codon G12C
single,Race,NRAS,pineal tumor,White,0,14,0.004,0,0,0.048,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b cell lymphoma,Asian,0,21,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b cell lymphoma,Black,0,25,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b cell lymphoma,"NA",0,42,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b cell lymphoma,Other,0,12,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,b cell lymphoma,White,0,859,0,0,0,0,NRAS_12C,12C,Codon G12C
single,Race,NRAS,non-hodgkin lymphoma,White,0,19,0.003,0,0,0.036,NRAS_12C,12C,Codon G12C
single,Race,NRAS,t-lymphoblastic leukemia/lymphoma,"NA",0,11,0.002,0,0,0.028,NRAS_12C,12C,Codon G12C
single,Race,NRAS,t-lymphoblastic leukemia/lymphoma,White,0,23,0.002,0,0,0.023,NRAS_12C,12C,Codon G12C
single,Race,NRAS,retinoblastoma,"NA",0,11,0.001,0,0,0.015,NRAS_12C,12C,Codon G12C
single,Race,NRAS,retinoblastoma,White,0,25,0.001,0,0,0.012,NRAS_12C,12C,Codon G12C
single,Race,NRAS,hodgkin lymphoma,White,0,30,0.002,0,0,0.023,NRAS_12C,12C,Codon G12C
single,Race,NRAS,lung cancer,White,0,17,0.002,0,0,0.022,NRAS_12C,12C,Codon G12C
single,Race,NRAS,peritoneal cancer,White,0,11,0.003,0,0,0.038,NRAS_12C,12C,Codon G12C
single,Race,NRAS,parathyroid cancer,White,0,14,0.003,0,0,0.032,NRAS_12C,12C,Codon G12C
single,Race,NRAS,appendiceal cancer,Black,0,17,0.005,0.002,0,0.023,NRAS_13,13,Codon 13
single,Race,NRAS,appendiceal cancer,"NA",0,33,0.004,0.002,0,0.018,NRAS_13,13,Codon 13
single,Race,NRAS,appendiceal cancer,White,1,280,0.004,0.003,0,0.013,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,Asian,0,313,0.004,0.004,0,0.007,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,Black,1,514,0.004,0.004,0.001,0.007,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,"NA",5,804,0.005,0.005,0.002,0.009,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,Native American,0,17,0.005,0.005,0,0.012,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,Other,0,139,0.004,0.004,0,0.008,NRAS_13,13,Codon 13
single,Race,NRAS,colorectal cancer,White,28,4922,0.005,0.005,0.004,0.007,NRAS_13,13,Codon 13
single,Race,NRAS,cancer of unknown primary,Asian,0,73,0.003,0.002,0,0.008,NRAS_13,13,Codon 13
single,Race,NRAS,cancer of unknown primary,Black,1,123,0.003,0.003,0.001,0.012,NRAS_13,13,Codon 13
single,Race,NRAS,cancer of unknown primary,"NA",1,286,0.003,0.003,0.001,0.008,NRAS_13,13,Codon 13
single,Race,NRAS,cancer of unknown primary,Other,0,36,0.003,0.002,0,0.009,NRAS_13,13,Codon 13
single,Race,NRAS,cancer of unknown primary,White,3,1464,0.003,0.002,0.001,0.005,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,Asian,1,624,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,Black,1,717,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,"NA",0,849,0,0,0,0.001,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,Native American,0,17,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,Other,0,165,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,Undefined,0,10,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Race,NRAS,non-small cell lung cancer,White,2,7745,0,0,0,0.001,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,Asian,0,334,0,0,0,0.001,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,Black,1,525,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,"NA",0,3112,0,0,0,0,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,Native American,0,11,0.001,0,0,0.006,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,Other,0,176,0,0,0,0.002,NRAS_13,13,Codon 13
single,Race,NRAS,breast cancer,White,0,5174,0,0,0,0,NRAS_13,13,Codon 13
single,Race,NRAS,soft tissue sarcoma,Asian,0,143,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Race,NRAS,soft tissue sarcoma,Black,0,193,0.001,0,0,0.004,NRAS_13,13,Codon 13
single,Race,NRAS,soft tissue sarcoma,"NA",3,350,0.008,0.007,0.001,0.019,NRAS_13,13,Codon 13
single,Race,NRAS,soft tissue sarcoma,Other,0,73,0.001,0,0,0.008,NRAS_13,13,Codon 13
single,Race,NRAS,soft tissue sarcoma,White,0,2005,0,0,0,0.001,NRAS_13,13,Codon 13
single,Race,NRAS,pancreatic cancer,Asian,0,100,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Race,NRAS,pancreatic cancer,Black,0,88,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Race,NRAS,pancreatic cancer,"NA",0,231,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Race,NRAS,pancreatic cancer,Other,0,34,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Race,NRAS,pancreatic cancer,White,2,2037,0.001,0.001,0,0.002,NRAS_13,13,Codon 13
single,Race,NRAS,leukemia,Asian,1,37,0.029,0.028,0.014,0.047,NRAS_13,13,Codon 13
single,Race,NRAS,leukemia,Black,2,69,0.029,0.028,0.015,0.046,NRAS_13,13,Codon 13
single,Race,NRAS,leukemia,"NA",21,777,0.028,0.028,0.019,0.038,NRAS_13,13,Codon 13
single,Race,NRAS,leukemia,Other,0,13,0.028,0.028,0.012,0.047,NRAS_13,13,Codon 13
single,Race,NRAS,leukemia,White,20,662,0.029,0.029,0.02,0.04,NRAS_13,13,Codon 13
single,Race,NRAS,melanoma,Asian,0,33,0.013,0.013,0.002,0.026,NRAS_13,13,Codon 13
single,Race,NRAS,melanoma,Black,1,34,0.015,0.014,0.005,0.036,NRAS_13,13,Codon 13
single,Race,NRAS,melanoma,"NA",4,398,0.013,0.013,0.006,0.02,NRAS_13,13,Codon 13
