cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
multi,Rearrangement,none,HRAS_61,ETV6,head and neck cancer,17,15,"beta[2,4]",-3.868,0.107,3.991,-13.329,-11.227,-5.95,-3.101,-1.066,1.153,1.617,1386.67,0.999,NA,-0.969,0.48,1276,17,15,0,1308,0,0,0,FALSE,2.26,2.26
multi,Rearrangement,none,HRAS_61,ALK,non-small cell lung cancer,6,119,"beta[1,4]",-3.816,0.133,4.926,-15.262,-11.722,-5.916,-2.917,-0.613,1.973,2.532,1372.406,0.999,NA,-0.775,0.36,9877,6,119,0,10002,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,NRAS_61,APC,colorectal cancer,149,22,"beta[1,4]",-4.654,0.129,4.709,-14.375,-12.142,-6.528,-3.762,-1.643,0.413,0.793,1334.981,1.003,NA,-0.988,0.49,6480,149,22,0,6651,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,FGFR3,bladder cancer,6,17,"beta[1,4]",-3.589,0.089,3.385,-11.47,-9.885,-5.526,-3.159,-1.046,1.031,1.514,1445.391,1,NA,-1.06,0.54,1557,6,17,0,1580,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,FGFR3,cns cancer,20,32,"beta[2,4]",-3.644,0.089,3.38,-11.885,-10.165,-5.574,-3.165,-1.189,0.842,1.429,1448.731,1,NA,-1.078,0.55,4513,20,32,0,4565,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,FGFR3,non-small cell lung cancer,58,12,"beta[3,4]",-3.618,0.089,3.432,-11.754,-10.184,-5.626,-3.108,-1.004,1.02,1.597,1495.855,1,NA,-1.054,0.53,9932,58,12,0,10002,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,TP53,non-small cell lung cancer,58,13,"beta[2,4]",-3.624,0.096,3.864,-12.837,-10.601,-5.977,-3,-0.739,1.614,2.229,1613.796,1,NA,-0.938,0.46,9583,58,13,0,9654,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,RET,non-small cell lung cancer,59,60,"beta[1,4]",-5.111,0.095,3.635,-13.138,-11.335,-7.311,-4.642,-2.513,-0.242,0.305,1457.449,1,NA,-1.406,0.8,10012,59,60,0,10131,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,RET,thyroid cancer,124,19,"beta[2,4]",-5.454,0.084,3.307,-13.119,-11.403,-7.336,-4.839,-3.127,-1.239,-0.765,1549.024,1.001,NA,-1.649,1,872,124,19,0,1015,1.659,0.7,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,EGFR,cns cancer,20,196,"beta[1,4]",-4.936,0.096,3.616,-13.311,-11.591,-6.948,-4.317,-2.222,-0.37,0.129,1433.427,1,NA,-1.365,0.76,4356,20,196,0,4572,0.156,0.16,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,EGFR,non-small cell lung cancer,59,15,"beta[2,4]",-4.416,0.104,3.864,-12.808,-11.718,-6.539,-3.88,-1.61,0.861,1.573,1385.627,1,NA,-1.143,0.6,10054,59,15,0,10128,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,NF1,cns cancer,15,14,"beta[2,4]",-3.973,0.136,5.054,-15.826,-12.802,-6.67,-2.986,-0.424,2.157,2.752,1380.289,1,NA,-0.786,0.36,3844,15,14,0,3873,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,FGFR2,hepatobiliary cancer,16,59,"beta[2,4]",-5.932,0.165,5.444,-20.031,-15.853,-8.074,-4.669,-2.225,0.005,0.566,1083.735,0.999,NA,-1.09,0.56,1303,16,59,0,1378,0.053,0.09,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,ROS1,non-small cell lung cancer,47,64,"beta[1,4]",-4.617,0.121,4.513,-14.766,-12.696,-6.656,-3.823,-1.512,0.548,1.014,1381.405,0.998,NA,-1.023,0.51,7625,47,64,0,7736,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,BRAF,cns cancer,20,61,"beta[1,4]",-5.607,0.097,3.683,-13.896,-12.081,-7.897,-5.175,-2.961,-0.331,0.236,1452.746,0.999,NA,-1.522,0.89,4484,20,61,0,4565,0,0,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,BRAF,melanoma,564,26,"beta[2,4]",-6.217,0.084,3.37,-14.368,-12.573,-8.051,-5.589,-3.679,-2.108,-1.684,1600.901,0.998,NA,-1.845,1.19,2256,564,26,0,2846,5.288,1.67,0.44,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,SMARCA4,non-small cell lung cancer,40,14,"beta[1,4]",-3.519,0.242,4.8,-14.197,-11.875,-5.75,-2.555,-0.267,1.776,2.253,392.794,1.014,NA,-0.733,0.33,6715,40,14,0,6769,0,0,0,FALSE,1.3,1.3
multi,Rearrangement,none,NRAS_61,ALK,non-small cell lung cancer,58,119,"beta[1,4]",-4.863,0.133,4.135,-14.667,-12.013,-7.032,-4.119,-1.851,0.194,0.584,964.797,1.002,NA,-1.176,0.62,9825,58,119,0,10002,0.053,0.09,0,TRUE,3.38,3.71
multi,Rearrangement,none,NRAS_61,CDKN2A,non-small cell lung cancer,52,26,"beta[1,4]",-4.198,0.132,5.06,-15.186,-12.85,-6.414,-3.232,-0.895,1.502,1.997,1470.426,1,NA,-0.83,0.39,9172,52,26,0,9250,0,0,0,TRUE,3.38,3.71
